MONTH,REPO_DIR,FILE_NAME,HARD_CODE_SECR,EMPT_PASS,HTTP_USAG,BIND_USAG,SUSP_COMM,INTE_CHCK,HARD_CODE_UNAME,HARD_CODE_PASS,TOTAL
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/e2e_conformance.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/postinstall.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/preinstall.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/e2e_conformance/defaults,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/e2e_conformance/defaults/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/e2e_conformance/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/e2e_conformance/tasks/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/postinstall/defaults,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/postinstall/defaults/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/postinstall/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/postinstall/tasks/main.yml,2, 0, 0, 0, 0, 0, 2, 0, 4
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/postinstall/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/postinstall/tasks/dns_fix.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/postinstall/files,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/postinstall/files/kubernetes-dashboard.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/externalip/defaults,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/externalip/defaults/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/externalip/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/externalip/tasks/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/configure_logs/defaults,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/configure_logs/defaults/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/configure_logs/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/configure_logs/tasks/main.yml,2, 0, 0, 0, 0, 0, 2, 0, 4
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/preinstall/handlers,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/preinstall/handlers/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/preinstall/defaults,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/preinstall/defaults/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/preinstall/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/preinstall/tasks/main.yml,2, 0, 0, 0, 2, 0, 2, 0, 6
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/preinstall/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@fuel-ccp-installer/utils/kargo/roles/preinstall/tasks/process_certificates.yml,1, 0, 0, 0, 0, 0, 1, 0, 2
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/vagrant/provisioning,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/vagrant/provisioning/boxes.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/vagrant/sparse,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/vagrant/sparse/instances.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/migrate-to-ovn.yml,0, 0, 0, 0, 12, 0, 0, 0, 12
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/infrared/tripleo-ovn-migration,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/infrared/tripleo-ovn-migration/main.yml,0, 0, 0, 0, 1, 0, 0, 0, 1
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/infrared/tripleo-ovn-migration/roles/create-resources/defaults,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/infrared/tripleo-ovn-migration/roles/create-resources/defaults/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/infrared/tripleo-ovn-migration/roles/create-resources/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/infrared/tripleo-ovn-migration/roles/create-resources/tasks/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/infrared/tripleo-ovn-migration/roles/prepare-migration/defaults,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/infrared/tripleo-ovn-migration/roles/prepare-migration/defaults/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/infrared/tripleo-ovn-migration/roles/prepare-migration/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/infrared/tripleo-ovn-migration/roles/prepare-migration/tasks/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/ovn-migration.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/reduce-dhcp-renewal-time.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/tripleo-update/defaults,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/tripleo-update/defaults/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/tripleo-update/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/tripleo-update/tasks/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/backup/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/backup/tasks/main.yml,0, 0, 0, 0, 3, 0, 0, 0, 3
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/migration/defaults,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/migration/defaults/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/migration/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/migration/tasks/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
