MONTH,REPO_DIR,FILE_NAME,HARD_CODE_SECR,EMPT_PASS,HTTP_USAG,BIND_USAG,SUSP_COMM,INTE_CHCK,HARD_CODE_UNAME,HARD_CODE_PASS,TOTAL
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/ara/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/ara/tasks/main.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/libvirt-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/libvirt-system/tasks/vm-destroy.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/libvirt-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/libvirt-system/tasks/vm-list.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/libvirt-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/libvirt-system/tasks/vm-storage.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/libvirt-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/libvirt-system/tasks/vm-init.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/libvirt-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/libvirt-system/tasks/main.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/libvirt-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/libvirt-system/tasks/vm-import.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/rdgo-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/rdgo-system/tasks/main.yml,0,0,0,0,1,3,0,0,4
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/rdgo-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/rdgo-system/tasks/epel7.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/rpmbuild-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/rpmbuild-system/tasks/main.yml,0,0,0,0,0,1,0,0,1
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/rpmbuild-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@aos-ci/playbooks/roles/rpmbuild-system/tasks/epel7.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/system-setup.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/pipeline-sample.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/pipeline-sample-boot-verify.yml,0,0,0,0,0,0,0,0,0
